default.truck_mileage.truckid,default.truck_mileage.driverid,default.truck_mileage.rdate,default.truck_mileage.miles,default.truck_mileage.gas,default.truck_mileage.mpg
A34,A34,jul11,14032,2371,5.91817798397
A34,A34,jun11,13028,2635,4.94421252372
A34,A34,may11,9005,2635,3.4174573055
A34,A34,apr11,9414,2635,3.57267552182
A34,A34,mar11,13205,2635,5.01138519924
A34,A34,feb11,14611,2635,5.544971537
A34,A34,jan11,14879,2635,5.64667931689
A34,A34,dec10,12350,2635,4.68690702087
A34,A34,nov10,14368,2635,5.45275142315
A34,A34,oct10,9725,2635,3.69070208729
A34,A34,sep10,14155,2635,5.37191650854
A34,A34,aug10,11171,2635,4.2394686907
A34,A34,jul10,11616,2635,4.40834914611
A34,A34,jun10,10254,2635,3.89146110057
A34,A34,may10,10543,2635,4.00113851992
A34,A34,apr10,9298,2635,3.52865275142
A34,A34,mar10,11388,2635,4.32182163188
A34,A34,feb10,11332,2635,4.30056925996
A34,A34,jan10,9485,2635,3.59962049336
A34,A34,dec09,13189,2635,5.00531309298
A34,A34,nov09,11248,2635,4.26869070209
A34,A34,oct09,12387,2635,4.7009487666
A34,A34,sep09,11692,2635,4.43719165085
A34,A34,aug09,14686,2635,5.5734345351
A34,A34,jul09,9723,2635,3.689943074
A34,A34,jun09,13810,2635,5.24098671727
A34,A34,may09,13912,2635,5.27969639469
A34,A34,apr09,12310,2635,4.67172675522
A34,A34,mar09,11995,2635,4.55218216319
A34,A34,feb09,8713,2635,3.30664136622
A34,A34,jan09,10328,2635,3.91954459203
A35,A35,jun13,11740,2229,5.26693584567
A35,A35,may13,15616,2697,5.79013718947
A35,A35,apr13,12964,2718,4.76968359088
A35,A35,mar13,8837,1636,5.40158924205
A35,A35,feb13,12937,2760,4.68731884058
A35,A35,jan13,8842,1925,4.59324675325
A35,A35,dec12,13166,2568,5.1269470405
A35,A35,nov12,10070,2108,4.7770398482
A35,A35,oct12,10231,1993,5.13346713497
A35,A35,sep12,13542,2641,5.12760318061
A35,A35,aug12,12530,2481,5.05038291012
A35,A35,jul12,10560,1890,5.5873015873
A35,A35,jun12,10602,1938,5.47058823529
A35,A35,may12,9699,1894,5.12090813094
A35,A35,apr12,9463,2257,4.19273371732
A35,A35,mar12,12639,2666,4.74081020255
A35,A35,feb12,13582,2629,5.16622289844
A35,A35,jan12,13381,2401,5.57309454394
A35,A35,dec11,11860,2106,5.63152896486
A35,A35,nov11,9573,2314,4.13699222126
A35,A35,oct11,13633,2589,5.26573966783
A35,A35,sep11,12296,2409,5.10419261104
A35,A35,aug11,10906,2293,4.75621456607
A35,A35,jul11,9553,1795,5.32200557103
A35,A35,jun11,12833,1908,6.72589098532
A35,A35,may11,12521,1908,6.56236897275
A35,A35,apr11,14496,1908,7.59748427673
A35,A35,mar11,8314,1908,4.35744234801
A35,A35,feb11,12715,1908,6.66404612159
A35,A35,jan11,13563,1908,7.10849056604
A35,A35,dec10,14001,1908,7.33805031447
A35,A35,nov10,14748,1908,7.72955974843
A35,A35,oct10,13335,1908,6.98899371069
A35,A35,sep10,11891,1908,6.2321802935
A35,A35,aug10,12569,1908,6.58752620545
A35,A35,jul10,9847,1908,5.16090146751
A35,A35,jun10,12595,1908,6.60115303983
A35,A35,may10,11215,1908,5.87788259958
A35,A35,apr10,9952,1908,5.21593291405
A35,A35,mar10,11953,1908,6.26467505241
A35,A35,feb10,12156,1908,6.37106918239
A35,A35,jan10,12624,1908,6.61635220126
A35,A35,dec09,10266,1908,5.38050314465
A35,A35,nov09,10138,1908,5.31341719078
A35,A35,oct09,9659,1908,5.06236897275
A35,A35,sep09,12036,1908,6.30817610063
A35,A35,aug09,12906,1908,6.7641509434
A35,A35,jul09,14935,1908,7.82756813417
A35,A35,jun09,10510,1908,5.50838574423
A35,A35,may09,13818,1908,7.24213836478
A35,A35,apr09,13602,1908,7.12893081761
A35,A35,mar09,11420,1908,5.98532494759
A35,A35,feb09,9078,1908,4.75786163522
A35,A35,jan09,9151,1908,4.79612159329
A36,A36,jun13,15008,2615,5.73919694073
A36,A36,may13,13320,2366,5.62975486052
A36,A36,apr13,11685,2600,4.49423076923
A36,A36,mar13,10353,2082,4.97262247839
A36,A36,feb13,10767,2369,4.5449556775
A36,A36,jan13,14087,3013,4.67540657152
A36,A36,dec12,11613,2328,4.98840206186
A36,A36,nov12,9541,1696,5.62558962264
A36,A36,oct12,11275,2342,4.81426131512
A36,A36,sep12,13127,2520,5.20912698413
A36,A36,aug12,13906,2915,4.7704974271
A36,A36,jul12,10245,1834,5.58615049073
A36,A36,jun12,11142,2000,5.571
A36,A36,may12,9500,2039,4.65914664051
A36,A36,apr12,10173,2086,4.87679769895
A36,A36,mar12,10720,2071,5.1762433607
A36,A36,feb12,13665,3050,4.48032786885
A36,A36,jan12,14705,3005,4.89351081531
A36,A36,dec11,13403,3152,4.25222081218
A36,A36,nov11,11513,2409,4.77916147779
A36,A36,oct11,12690,2702,4.69652109548
A36,A36,sep11,13459,2569,5.23900350331
A36,A36,aug11,10377,2090,4.96507177033
A36,A36,jul11,14119,2976,4.74428763441
A36,A36,jun11,10030,2627,3.81804339551
A36,A36,may11,11851,2627,4.5112295394
A36,A36,apr11,13480,2627,5.13132851161
A36,A36,mar11,14062,2627,5.35287400076
A36,A36,feb11,8949,2627,3.40654739246
A36,A36,jan11,14507,2627,5.52226874762
A36,A36,dec10,10921,2627,4.15721355158
A36,A36,nov10,14247,2627,5.42329653597
A36,A36,oct10,10845,2627,4.12828321279
A36,A36,sep10,13574,2627,5.16711077274
A36,A36,aug10,11461,2627,4.36277122193
A36,A36,jul10,9972,2627,3.79596497906
A36,A36,jun10,9001,2627,3.42634183479
A36,A36,may10,11156,2627,4.24666920442
A36,A36,apr10,11129,2627,4.2363913209
A36,A36,mar10,10581,2627,4.02778835173
A36,A36,feb10,12927,2627,4.92082223068
A36,A36,jan10,12825,2627,4.88199467073
A36,A36,dec09,9286,2627,3.53483060525
A36,A36,nov09,10714,2627,4.07841644461
A36,A36,oct09,12328,2627,4.69280548154
A36,A36,sep09,11854,2627,4.51237152646
A36,A36,aug09,13830,2627,5.26456033498
A36,A36,jul09,9302,2627,3.54092120289
A36,A36,jun09,14370,2627,5.47011800533
A36,A36,may09,10479,2627,3.98896079178
A36,A36,apr09,11678,2627,4.44537495242
A36,A36,mar09,13997,2627,5.32813094785
A36,A36,feb09,14313,2627,5.44842025124
A36,A36,jan09,15252,2627,5.80586220023
A37,A37,jun13,14819,3316,4.4689384801
A37,A37,may13,10340,2344,4.41126279863
A37,A37,apr13,11356,2339,4.85506626764
A37,A37,mar13,14364,3036,4.73122529644
A37,A37,feb13,11410,2434,4.68775677896
A37,A37,jan13,13413,2794,4.80064423765
A37,A37,dec12,9683,1771,5.46753246753
A37,A37,nov12,15055,3155,4.77179080824
A37,A37,oct12,13972,2828,4.94059405941
A37,A37,sep12,10006,1776,5.63400900901
A37,A37,aug12,15706,2730,5.75311355311
A37,A37,jul12,13537,2779,4.87117668226
A37,A37,jun12,12621,2763,4.56786102063
A37,A37,may12,13358,2993,4.46308052122
A37,A37,apr12,9195,2088,4.40373563218
A37,A37,mar12,9413,1718,5.47904540163
A37,A37,feb12,13433,3110,4.3192926045
A37,A37,jan12,12459,2727,4.56875687569
A37,A37,dec11,10496,2039,5.14762138303
A37,A37,nov11,9261,2168,4.27167896679
A37,A37,oct11,10768,2125,5.06729411765
A37,A37,sep11,12403,2322,5.34151593454
A37,A37,aug11,10466,1803,5.80476982806
A37,A37,jul11,12656,2889,4.38075458636
A37,A37,jun11,12334,2274,5.42392260334
A37,A37,may11,9163,2274,4.02946350044
A37,A37,apr11,11632,2274,5.11521547933
A37,A37,mar11,14300,2274,6.28847845207
A37,A37,feb11,9267,2274,4.07519788918
A37,A37,jan11,11645,2274,5.12093227792
A37,A37,dec10,12399,2274,5.45250659631
A37,A37,nov10,11896,2274,5.23131046614
A37,A37,oct10,9639,2274,4.23878627968
A37,A37,sep10,11030,2274,4.85048372911
A37,A37,aug10,11835,2274,5.20448548813
A37,A37,jul10,14283,2274,6.28100263852
A37,A37,jun10,10678,2274,4.69569041337
A37,A37,may10,10397,2274,4.57211961302
A37,A37,apr10,13638,2274,5.99736147757
A37,A37,mar10,14703,2274,6.46569920844
A37,A37,feb10,12359,2274,5.43491644679
A37,A37,jan10,15324,2274,6.73878627968
A37,A37,dec09,11305,2274,4.97141600704
A37,A37,nov09,10378,2274,4.563764292
A37,A37,oct09,12915,2274,5.67941952507
A37,A37,sep09,11651,2274,5.12357080035
A37,A37,aug09,10804,2274,4.75109938434
A37,A37,jul09,11428,2274,5.0255057168
A37,A37,jun09,8416,2274,3.70096745822
A37,A37,may09,13035,2274,5.73218997361
A37,A37,apr09,10543,2274,4.63632365875
A37,A37,mar09,12482,2274,5.48900615655
A37,A37,feb09,10373,2274,4.56156552331
A37,A37,jan09,14110,2274,6.20492524186
A38,A38,jun13,13834,2414,5.73073736537
A38,A38,may13,14089,2460,5.72723577236
A38,A38,apr13,13361,2834,4.71453775582
A38,A38,mar13,12859,2817,4.56478523252
A38,A38,feb13,13595,3277,4.14861153494
A38,A38,jan13,10045,2134,4.70712277413
A38,A38,dec12,15277,3094,4.93762120233
A38,A38,nov12,14651,2708,5.41026587888
A38,A38,oct12,10701,2224,4.81160071942
A38,A38,sep12,9952,2031,4.90004923683
A38,A38,aug12,10132,1833,5.52755046372
A38,A38,jul12,11305,2341,4.82913284921
A38,A38,jun12,15194,3112,4.8823907455
A38,A38,may12,13667,2618,5.22039724981
A38,A38,apr12,13271,2326,5.70550300946
A38,A38,mar12,10269,2003,5.12680978532
A38,A38,feb12,15264,2813,5.42623533594
A38,A38,jan12,10239,2045,5.00684596577
A38,A38,dec11,14594,3233,4.51407361584
A38,A38,nov11,11314,2386,4.74182732607
A38,A38,oct11,11937,2391,4.99247176913
A38,A38,sep11,10395,1895,5.48548812665
A38,A38,aug11,12736,2931,4.34527465029
A38,A38,jul11,8846,1662,5.32250300842
A38,A38,jun11,12186,1776,6.86148648649
A38,A38,may11,13267,1776,7.47015765766
A38,A38,apr11,13759,1776,7.74718468468
A38,A38,mar11,13779,1776,7.75844594595
A38,A38,feb11,11840,1776,6.66666666667
A38,A38,jan11,10430,1776,5.87274774775
A38,A38,dec10,12015,1776,6.7652027027
A38,A38,nov10,9379,1776,5.28096846847
A38,A38,oct10,13081,1776,7.36542792793
A38,A38,sep10,15030,1776,8.46283783784
A38,A38,aug10,13322,1776,7.50112612613
A38,A38,jul10,10731,1776,6.04222972973
A38,A38,jun10,14544,1776,8.18918918919
A38,A38,may10,10337,1776,5.82038288288
A38,A38,apr10,8512,1776,4.79279279279
A38,A38,mar10,15146,1776,8.52815315315
A38,A38,feb10,8521,1776,4.79786036036
A38,A38,jan10,9799,1776,5.51745495495
A38,A38,dec09,10368,1776,5.83783783784
A38,A38,nov09,13271,1776,7.47240990991
A38,A38,oct09,14435,1776,8.12781531532
A38,A38,sep09,12958,1776,7.29617117117
A38,A38,aug09,9691,1776,5.45664414414
A38,A38,jul09,10068,1776,5.66891891892
A38,A38,jun09,11678,1776,6.57545045045
A38,A38,may09,13240,1776,7.45495495495
A38,A38,apr09,11470,1776,6.45833333333
A38,A38,mar09,9727,1776,5.47691441441
A38,A38,feb09,9287,1776,5.22916666667
A38,A38,jan09,11099,1776,6.24943693694
A39,A39,jun13,13752,2896,4.74861878453
A39,A39,may13,10192,2075,4.91180722892
A39,A39,apr13,11002,2340,4.70170940171
A39,A39,mar13,12372,2535,4.88047337278
A39,A39,feb13,11579,2143,5.40317312179
A39,A39,jan13,12275,2965,4.13996627319
A39,A39,dec12,12711,2407,5.28084752804
A39,A39,nov12,11363,2246,5.05921638468
A39,A39,oct12,11153,2611,4.27154346993
A39,A39,sep12,14634,2828,5.17468175389
A39,A39,aug12,12857,2266,5.67387466902
A39,A39,jul12,13746,2918,4.71076079507
A39,A39,jun12,9784,1833,5.33769776323
A39,A39,may12,13021,2639,4.93406593407
A39,A39,apr12,13891,2684,5.17548435171
A39,A39,mar12,14227,2982,4.77095908786
A39,A39,feb12,10151,1983,5.11901159859
A39,A39,jan12,12306,2262,5.44031830239
A39,A39,dec11,13369,2909,4.59573736679
A39,A39,nov11,8254,1669,4.94547633313
A39,A39,oct11,10544,2273,4.6388033436
A39,A39,sep11,10718,2231,4.80412371134
A39,A39,aug11,11936,2187,5.4577046182
A39,A39,jul11,10266,2242,4.57894736842
A39,A39,jun11,14673,2448,5.99387254902
A39,A39,may11,11455,2448,4.67933006536
A39,A39,apr11,12056,2448,4.92483660131
A39,A39,mar11,10550,2448,4.30964052288
A39,A39,feb11,14400,2448,5.88235294118
A39,A39,jan11,14863,2448,6.0714869281
A39,A39,dec10,11462,2448,4.68218954248
A39,A39,nov10,9508,2448,3.8839869281
A39,A39,oct10,10816,2448,4.41830065359
A39,A39,sep10,10707,2448,4.3737745098
A39,A39,aug10,13758,2448,5.62009803922
A39,A39,jul10,11820,2448,4.82843137255
A39,A39,jun10,11174,2448,4.56454248366
A39,A39,may10,10277,2448,4.19812091503
A39,A39,apr10,9302,2448,3.79983660131
A39,A39,mar10,9954,2448,4.06617647059
A39,A39,feb10,13817,2448,5.64419934641
A39,A39,jan10,15006,2448,6.12990196078
A39,A39,dec09,13372,2448,5.46241830065
A39,A39,nov09,10437,2448,4.26348039216
A39,A39,oct09,12021,2448,4.91053921569
A39,A39,sep09,13718,2448,5.60375816993
A39,A39,aug09,11290,2448,4.61192810458
A39,A39,jul09,10812,2448,4.41666666667
A39,A39,jun09,11499,2448,4.69730392157
A39,A39,may09,13854,2448,5.65931372549
A39,A39,apr09,11717,2448,4.78635620915
A39,A39,mar09,14046,2448,5.73774509804
A39,A39,feb09,12579,2448,5.13848039216
A39,A39,jan09,15371,2448,6.27900326797
A40,A40,jun13,10876,2630,4.13536121673
A40,A40,may13,13075,2871,4.55416231278
A40,A40,apr13,14530,2858,5.08397480756
A40,A40,mar13,14391,2543,5.65906409752
A40,A40,feb13,9270,1846,5.02166847237
A40,A40,jan13,14067,2647,5.31431809596
A40,A40,dec12,10167,1850,5.49567567568
A40,A40,nov12,15077,3272,4.60788508557
A40,A40,oct12,10601,2482,4.27115229654
A40,A40,sep12,10003,1877,5.32924880128
A40,A40,aug12,14275,3224,4.42772952854
A40,A40,jul12,10920,2233,4.89028213166
A40,A40,jun12,10873,2606,4.17229470453
A40,A40,may12,11792,1984,5.9435483871
A40,A40,apr12,13822,2923,4.72870338693
A40,A40,mar12,14574,2936,4.96389645777
A40,A40,feb12,13892,3086,4.50162022035
A40,A40,jan12,12010,2806,4.28011404134
A40,A40,dec11,9984,2010,4.9671641791
A40,A40,nov11,10872,2426,4.48145094806
A40,A40,oct11,10821,2327,4.65019338204
A40,A40,sep11,12761,2539,5.02599448602
A40,A40,aug11,10718,1967,5.44890696492
A40,A40,jul11,10257,1904,5.38707983193
A40,A40,jun11,12709,1795,7.08022284123
A40,A40,may11,12541,1795,6.98662952646
A40,A40,apr11,9486,1795,5.28467966574
A40,A40,mar11,10748,1795,5.98774373259
A40,A40,feb11,14225,1795,7.92479108635
A40,A40,jan11,11253,1795,6.26908077994
A40,A40,dec10,12416,1795,6.91699164345
A40,A40,nov10,12482,1795,6.95376044568
A40,A40,oct10,12628,1795,7.03509749304
A40,A40,sep10,14313,1795,7.97381615599
A40,A40,aug10,13269,1795,7.3922005571
A40,A40,jul10,13771,1795,7.67186629526
A40,A40,jun10,14272,1795,7.95097493036
A40,A40,may10,10628,1795,5.9208913649
A40,A40,apr10,9996,1795,5.56880222841
A40,A40,mar10,9152,1795,5.09860724234
A40,A40,feb10,11494,1795,6.40334261838
A40,A40,jan10,11389,1795,6.34484679666
A40,A40,dec09,15800,1795,8.80222841226
A40,A40,nov09,9323,1795,5.1938718663
A40,A40,oct09,8767,1795,4.88412256267
A40,A40,sep09,10324,1795,5.75153203343
A40,A40,aug09,10863,1795,6.05181058496
A40,A40,jul09,9396,1795,5.23454038997
A40,A40,jun09,11858,1795,6.6061281337
A40,A40,may09,13425,1795,7.4791086351
A40,A40,apr09,11135,1795,6.20334261838
A40,A40,mar09,11780,1795,6.56267409471
A40,A40,feb09,12630,1795,7.03621169916
A40,A40,jan09,11425,1795,6.36490250696
A41,A41,jun13,8490,1636,5.18948655257
A41,A41,may13,11233,1969,5.70492635856
A41,A41,apr13,11797,2471,4.77418049373
A41,A41,mar13,8686,2028,4.28303747535
A41,A41,feb13,10657,2300,4.63347826087
A41,A41,jan13,13362,2906,4.59807295251
A41,A41,dec12,13217,2723,4.85383767903
A41,A41,nov12,11521,2447,4.70821413976
A41,A41,oct12,9374,2174,4.3118675253
A41,A41,sep12,14524,3323,4.3707493229
A41,A41,aug12,10598,1908,5.55450733753
A41,A41,jul12,15076,2640,5.71060606061
A41,A41,jun12,10862,2177,4.9894350023
A41,A41,may12,11368,2119,5.36479471449
A41,A41,apr12,11767,2590,4.54324324324
A41,A41,mar12,13069,2984,4.37969168901
A41,A41,feb12,11744,2557,4.59288228393
A41,A41,jan12,8954,1817,4.92790313704
A41,A41,dec11,9699,1684,5.75950118765
A41,A41,nov11,10002,2378,4.20605550883
A41,A41,oct11,10523,1831,5.74713271436
A41,A41,sep11,14165,3246,4.36383240912
A41,A41,aug11,14596,2715,5.37605893186
A41,A41,jul11,11773,2128,5.53242481203
A41,A41,jun11,9553,2474,3.86135812449
A41,A41,may11,14601,2474,5.90177849636
A41,A41,apr11,13099,2474,5.29466451091
A41,A41,mar11,10123,2474,4.09175424414
A41,A41,feb11,10757,2474,4.34801940178
A41,A41,jan11,14501,2474,5.86135812449
A41,A41,dec10,8320,2474,3.36297493937
A41,A41,nov10,11709,2474,4.73282134196
A41,A41,oct10,13578,2474,5.48827809216
A41,A41,sep10,10359,2474,4.18714632175
A41,A41,aug10,13613,2474,5.50242522231
A41,A41,jul10,12157,2474,4.91390460792
A41,A41,jun10,11401,2474,4.6083265966
A41,A41,may10,12025,2474,4.86054971706
A41,A41,apr10,10993,2474,4.44341147939
A41,A41,mar10,11123,2474,4.49595796281
A41,A41,feb10,12200,2474,4.93128536783
A41,A41,jan10,10989,2474,4.44179466451
A41,A41,dec09,11015,2474,4.4523039612
A41,A41,nov09,13817,2474,5.58488278092
A41,A41,oct09,11007,2474,4.44907033145
A41,A41,sep09,12311,2474,4.9761519806
A41,A41,aug09,10363,2474,4.18876313662
A41,A41,jul09,12750,2474,5.1535974131
A41,A41,jun09,10915,2474,4.41188358933
A41,A41,may09,11178,2474,4.51818916734
A41,A41,apr09,13218,2474,5.34276475344
A41,A41,mar09,11302,2474,4.56831042846
A41,A41,feb09,13974,2474,5.64834276475
A41,A41,jan09,12596,2474,5.09135004042
A42,A42,jun13,9734,1989,4.89391654098
A42,A42,may13,11259,2448,4.59926470588
A42,A42,apr13,12425,2599,4.7806848788
A42,A42,mar13,12691,2457,5.16524216524
A42,A42,feb13,12513,2648,4.72545317221
A42,A42,jan13,11976,2350,5.09617021277
A42,A42,dec12,10052,2245,4.47750556793
A42,A42,nov12,9773,1815,5.38457300275
A42,A42,oct12,10120,2097,4.82594182165
A42,A42,sep12,9010,1717,5.24752475248
A42,A42,aug12,11787,2577,4.57392316647
A42,A42,jul12,14061,2623,5.3606557377
A42,A42,jun12,13672,2931,4.66461958376
A42,A42,may12,9583,1954,4.9042988741
A42,A42,apr12,14111,2462,5.73151909017
A42,A42,mar12,11128,1923,5.78679147166
A42,A42,feb12,14091,2954,4.77014218009
A42,A42,jan12,10170,1863,5.45893719807
A42,A42,dec11,10049,2011,4.99701640975
A42,A42,nov11,12910,2348,5.49829642249
A42,A42,oct11,12824,2555,5.01917808219
A42,A42,sep11,10538,2095,5.03007159905
A42,A42,aug11,9799,1974,4.96403242148
A42,A42,jul11,8967,1630,5.50122699387
A42,A42,jun11,11979,2896,4.13639502762
A42,A42,may11,13846,2896,4.78107734807
A42,A42,apr11,14111,2896,4.87258287293
A42,A42,mar11,10199,2896,3.52175414365
A42,A42,feb11,8981,2896,3.10117403315
A42,A42,jan11,11645,2896,4.02106353591
A42,A42,dec10,13172,2896,4.54834254144
A42,A42,nov10,10868,2896,3.75276243094
A42,A42,oct10,10124,2896,3.49585635359
A42,A42,sep10,14150,2896,4.88604972376
A42,A42,aug10,9072,2896,3.13259668508
A42,A42,jul10,13019,2896,4.49551104972
A42,A42,jun10,10753,2896,3.71305248619
A42,A42,may10,14088,2896,4.86464088398
A42,A42,apr10,9255,2896,3.19578729282
A42,A42,mar10,8918,2896,3.0794198895
A42,A42,feb10,14804,2896,5.11187845304
A42,A42,jan10,13385,2896,4.62189226519
A42,A42,dec09,10832,2896,3.74033149171
A42,A42,nov09,15429,2896,5.32769337017
A42,A42,oct09,11084,2896,3.8273480663
A42,A42,sep09,10104,2896,3.48895027624
A42,A42,aug09,13114,2896,4.52831491713
A42,A42,jul09,11106,2896,3.83494475138
A42,A42,jun09,10816,2896,3.73480662983
A42,A42,may09,13942,2896,4.81422651934
A42,A42,apr09,12693,2896,4.38294198895
A42,A42,mar09,12011,2896,4.14744475138
A42,A42,feb09,15231,2896,5.25932320442
A42,A42,jan09,12488,2896,4.31215469613
A43,A43,jun13,11657,2472,4.71561488673
A43,A43,may13,13262,2711,4.89192180007
A43,A43,apr13,8430,1731,4.87001733102
A43,A43,mar13,9451,1931,4.89435525634
A43,A43,feb13,14449,2653,5.44628722201
A43,A43,jan13,8464,1659,5.10186859554
A43,A43,dec12,11934,2199,5.42701227831
A43,A43,nov12,9231,1974,4.67629179331
A43,A43,oct12,12932,2548,5.07535321821
A43,A43,sep12,10351,1845,5.61029810298
A43,A43,aug12,9966,1998,4.98798798799
A43,A43,jul12,11062,1979,5.58969176352
A43,A43,jun12,11628,2218,5.24256086564
A43,A43,may12,10345,2186,4.73238792315
A43,A43,apr12,13682,2699,5.06928492034
A43,A43,mar12,13651,2645,5.16105860113
A43,A43,feb12,11173,2258,4.94818423384
A43,A43,jan12,9042,1805,5.00941828255
A43,A43,dec11,10992,2032,5.4094488189
A43,A43,nov11,9902,1909,5.18700890519
A43,A43,oct11,15757,2930,5.37781569966
A43,A43,sep11,11178,2167,5.15828334102
A43,A43,aug11,10115,2127,4.75552421251
A43,A43,jul11,8946,1796,4.98106904232
A43,A43,jun11,13884,3180,4.36603773585
A43,A43,may11,14512,3180,4.56352201258
A43,A43,apr11,9331,3180,2.93427672956
A43,A43,mar11,10032,3180,3.15471698113
A43,A43,feb11,12455,3180,3.91666666667
A43,A43,jan11,14403,3180,4.52924528302
A43,A43,dec10,13774,3180,4.33144654088
A43,A43,nov10,11178,3180,3.51509433962
A43,A43,oct10,10304,3180,3.24025157233
A43,A43,sep10,12616,3180,3.96729559748
A43,A43,aug10,15490,3180,4.87106918239
A43,A43,jul10,14312,3180,4.50062893082
A43,A43,jun10,9565,3180,3.00786163522
A43,A43,may10,15304,3180,4.81257861635
A43,A43,apr10,10335,3180,3.25
A43,A43,mar10,13543,3180,4.25880503145
A43,A43,feb10,9384,3180,2.95094339623
A43,A43,jan10,14721,3180,4.62924528302
A43,A43,dec09,13117,3180,4.1248427673
A43,A43,nov09,13944,3180,4.38490566038
A43,A43,oct09,14506,3180,4.56163522013
A43,A43,sep09,15316,3180,4.81635220126
A43,A43,aug09,13632,3180,4.28679245283
A43,A43,jul09,9292,3180,2.92201257862
A43,A43,jun09,13154,3180,4.13647798742
A43,A43,may09,10626,3180,3.34150943396
A43,A43,apr09,10107,3180,3.17830188679
A43,A43,mar09,9744,3180,3.0641509434
A43,A43,feb09,14698,3180,4.62201257862
A43,A43,jan09,9354,3180,2.94150943396
A44,A44,jun13,13505,2959,4.56404190605
A44,A44,may13,14594,2872,5.08147632312
A44,A44,apr13,9611,1874,5.12860192102
A44,A44,mar13,10790,2158,5.0
A44,A44,feb13,10948,2257,4.85068675233
A44,A44,jan13,11584,2022,5.72898120673
A44,A44,dec12,11057,1905,5.80419947507
A44,A44,nov12,9926,1946,5.10071942446
A44,A44,oct12,9817,1818,5.399889989
A44,A44,sep12,14918,2634,5.6636294609
